
1933
	0	1	1	2	1
	0	1	2	2	3
	0	1	3	2	5
	0	1	4	2	7
	0	1	5	2	9
	0	1	6	2	11
	0	1	7	2	13
	0	1	8	2	15
	0	1	9	2	17
	0	1	10	2	19
	0	1	11	2	21
	0	1	12	2	23
	0	1	13	2	25
	0	1	14	2	27
	0	1	15	2	29
	0	1	16	2	31
	0	1	17	3	33
	0	1	18	2	36
	0	1	19	3	38
	0	1	20	2	41
	0	1	21	2	43
	0	1	22	2	45
	0	1	23	2	47
	0	1	24	3	49
	0	1	25	2	52
	0	1	26	2	54
	0	1	27	2	56
	0	1	28	2	58
	0	1	29	2	60
	0	1	30	2	62
	0	1	31	4	64
	0	1	32	4	68
	0	1	33	7	72
	-1	2	1866	1	59
	-1	2	1868	1	60
	-1	2	1870	1	61
	-1	2	1872	1	62
	-1	2	1884	1	63
	-1	2	1894	1	64
	-1	2	1896	1	65
	-1	2	1906	1	66
	-1	2	1908	1	67
	-1	2	1910	1	68
	-1	2	1912	1	69
	-1	2	1914	1	70
	-1	2	1916	1	71
	-1	2	1918	1	72
	-1	2	1920	1	73
	-1	2	1922	1	74
	-2	2	1943	1	75
	2	2	2033	1	76
	2	2	2035	1	77
	2	2	2037	1	78
	2	2	2039	1	79
	2	2	2041	1	80
	-1	2	2043	1	81
	-1	2	2045	1	82
	2	2	2053	1	83
	4	1	34	0	0
	4	1	35	0	0
	4	1	36	0	0
	4	1	37	0	0
	4	1	38	0	0
	4	1	39	0	0
	4	1	40	0	0
	4	1	41	0	0
	4	1	42	0	0
	4	1	43	0	0
	4	1	44	0	0
	4	1	45	0	0
	4	1	46	0	0
	4	1	47	0	0
	4	1	48	0	0
	4	1	49	0	0
	4	1	50	0	0
	4	1	51	0	0
	4	1	52	0	0
	4	1	53	0	0
	4	1	54	0	0
	4	1	55	0	0
	4	1	56	0	0
	4	1	57	0	0
	4	1	58	0	0
	3	1	1	1	315
	3	1	1	1	162
	3	1	2	1	318
	3	1	2	1	166
	3	1	3	1	321
	3	1	3	1	169
	3	1	4	1	324
	3	1	4	1	173
	3	1	5	1	327
	3	1	5	1	178
	3	1	6	1	330
	3	1	6	1	181
	3	1	7	1	333
	3	1	7	1	184
	3	1	8	1	336
	3	1	8	1	188
	3	1	9	1	339
	3	1	9	1	192
	3	1	10	1	342
	3	1	10	1	197
	3	1	11	1	345
	3	1	11	1	201
	3	1	12	1	348
	3	1	12	1	204
	3	1	13	1	351
	3	1	13	1	207
	3	1	14	1	354
	3	1	14	1	211
	3	1	15	1	357
	3	1	15	1	215
	3	1	16	1	360
	3	1	16	1	219
	3	1	17	1	421
	3	1	17	1	594
