
755
	0	1	1	1	139
	0	1	2	1	140
	0	1	3	1	141
	0	1	4	1	142
	0	1	5	1	143
	0	1	6	1	144
	0	1	7	1	145
	0	1	8	1	146
	0	1	9	1	147
	0	1	10	1	148
	0	1	11	1	149
	0	1	12	1	150
	0	1	13	1	455
	0	1	14	1	345
	0	1	15	1	402
	0	1	16	1	339
	0	1	17	1	45
	0	1	18	1	47
	0	1	19	1	49
	0	1	20	1	51
	0	1	21	1	630
	0	1	22	1	519
	0	1	23	1	577
	0	1	24	1	520
	0	1	25	1	61
	0	1	26	1	151
	0	1	27	1	65
	0	1	28	1	152
	0	1	29	1	452
	0	1	30	1	270
	0	1	31	1	342
	0	1	32	1	267
	0	1	33	1	399
	0	1	34	1	264
	0	1	35	1	336
	4	1	37	0	0
	-3	1	455	1	36
	4	1	39	0	0
	-3	1	345	1	38
	4	1	41	0	0
	-3	1	402	1	40
	4	1	43	0	0
	-3	1	339	1	42
	4	1	45	0	0
	2	2	48	1	44
	4	1	47	0	0
	2	2	50	1	46
	4	1	49	0	0
	2	2	52	1	48
	4	1	51	0	0
	2	2	54	1	50
	4	1	53	0	0
	-3	1	422	1	52
	4	1	55	0	0
	-3	1	281	1	54
	4	1	57	0	0
	-3	1	369	1	56
	4	1	59	0	0
	-3	1	284	1	58
	4	1	61	0	0
	2	2	235	1	60
	4	1	63	0	0
	-3	1	151	1	62
	4	1	65	0	0
	2	2	56	1	64
	4	1	67	0	0
	-3	1	152	1	66
	4	1	69	0	0
	-3	1	452	1	68
	4	1	71	0	0
	-3	1	270	1	70
	4	1	73	0	0
	-3	1	342	1	72
	4	1	75	0	0
	-3	1	267	1	74
	4	1	77	0	0
	-3	1	399	1	76
	4	1	79	0	0
	-3	1	264	1	78
	4	1	81	0	0
	-3	1	336	1	80
	0	1	36	1	574
	-3	1	448	1	84
	4	1	83	0	0
	0	1	37	1	699
	2	4	161	1	87
	4	1	86	0	0
	0	1	38	1	559
	-3	1	395	1	90
	4	1	89	0	0
	0	1	39	1	700
	2	2	88	1	93
	4	1	92	0	0
	0	1	40	1	171
	-1	2	308	1	96
	4	1	95	0	0
	0	1	41	1	175
	-1	2	320	1	99
	4	1	98	0	0
	0	1	42	1	153
	-1	2	318	1	102
	4	1	101	0	0
	0	1	43	1	155
	-1	2	306	1	105
	4	1	104	0	0
	0	1	44	1	157
	-1	2	304	1	108
	4	1	107	0	0
	0	1	45	1	161
	-1	2	334	1	111
	4	1	110	0	0
	0	1	46	1	165
	-1	2	332	1	114
	4	1	113	0	0
	0	1	47	1	169
	-3	1	456	1	117
	4	1	116	0	0
	0	1	48	1	173
	-3	1	470	1	120
	4	1	119	0	0
	0	1	49	1	177
	-3	1	472	1	123
	4	1	122	0	0
	0	1	50	1	179
	-3	1	474	1	126
	4	1	125	0	0
	0	1	51	1	181
	-3	1	458	1	129
	4	1	128	0	0
	0	1	52	1	159
	-3	1	405	1	132
	4	1	131	0	0
	0	1	53	1	163
	-3	1	403	1	135
	4	1	134	0	0
	0	1	54	1	167
	-3	1	347	1	138
	4	1	137	0	0
	-3	1	1	1	183
	-3	1	2	12	551
	-3	1	3	12	518
	-3	1	4	1	184
	-3	1	5	1	185
	-3	1	6	1	186
	-3	1	7	1	187
	-3	1	8	1	188
	-3	1	9	1	189
	-3	1	10	1	190
	-3	1	11	1	191
	-3	1	12	1	192
	-3	1	26	1	63
	-3	1	28	1	67
	-3	1	100	1	154
	-3	1	153	1	578
	-3	1	103	1	156
	-3	1	155	1	485
	-3	1	106	1	158
	-3	1	157	1	524
	-3	1	130	1	160
	-3	1	159	1	241
	-3	1	109	1	162
	-3	1	161	1	486
	-3	1	133	1	164
	-3	1	163	1	244
	-3	1	112	1	166
	-3	1	165	1	631
	-3	1	136	1	168
	-3	1	167	1	247
	-3	1	115	1	170
	-3	1	169	1	632
	-3	1	94	1	172
	-3	1	171	1	521
	-3	1	118	1	174
	-3	1	173	1	525
	-3	1	97	1	176
	-3	1	175	1	484
	-3	1	121	1	178
	-3	1	177	1	579
	-3	1	124	1	180
	-3	1	179	1	522
	-3	1	127	1	182
	-3	1	181	1	238
	-3	1	139	2	563
	-3	1	142	7	338
	-3	1	143	2	565
	-3	1	144	2	584
	-3	1	145	2	596
	-3	1	146	5	345
	-3	1	147	5	350
	-3	1	148	2	355
	-3	1	149	2	357
