
553
	0	1	1	1	156
	0	1	2	1	158
	0	1	3	1	150
	4	1	5	0	0
	-3	1	142	1	4
	4	1	7	0	0
	-3	1	160	1	6
	4	1	9	0	0
	-3	1	118	1	8
	4	1	11	0	0
	-3	1	144	1	10
	4	1	13	0	0
	-3	1	162	1	12
	4	1	15	0	0
	-3	1	120	1	14
	0	1	4	11	432
	-2	2	303	1	18
	4	1	17	0	0
	0	1	5	7	475
	-2	4	305	1	21
	4	1	20	0	0
	0	1	6	12	407
	-1	2	230	1	24
	4	1	23	0	0
	0	1	7	13	419
	-1	2	239	1	27
	4	1	26	0	0
	0	1	8	7	447
	-2	4	319	1	30
	4	1	29	0	0
	0	1	9	4	443
	-2	2	323	1	33
	4	1	32	0	0
	0	1	10	11	454
	-2	3	325	1	36
	4	1	35	0	0
	0	1	11	7	487
	-2	3	332	1	39
	4	1	38	0	0
	0	1	12	10	465
	-2	3	337	1	42
	4	1	41	0	0
	0	1	13	5	482
	-2	4	342	1	45
	4	1	44	0	0
	0	1	14	11	500
	-2	4	354	1	48
	4	1	47	0	0
	0	1	15	12	520
	-1	2	265	1	51
	4	1	50	0	0
	0	1	16	1	117
	-2	3	364	1	54
	4	1	53	0	0
	0	1	17	2	536
	-2	4	369	1	57
	4	1	56	0	0
	0	1	18	3	538
	-2	3	373	1	60
	4	1	59	0	0
	0	1	19	3	541
	-2	2	376	1	63
	4	1	62	0	0
	0	1	20	3	550
	-2	2	378	1	66
	4	1	65	0	0
	0	1	21	3	557
	-2	2	382	1	69
	4	1	68	0	0
	0	1	22	2	548
	-2	2	386	1	72
	4	1	71	0	0
	0	1	23	4	532
	-2	3	388	1	75
	4	1	74	0	0
	0	1	24	6	494
	-2	3	391	1	78
	4	1	77	0	0
	-3	1	80	9	511
	3	1	157	1	79
	-3	1	82	3	595
	3	1	22	1	81
	-3	1	84	3	698
	3	1	25	1	83
	-3	1	86	6	630
	3	1	16	1	85
	-3	1	88	6	636
	3	1	31	1	87
	-3	1	90	7	588
	3	1	28	1	89
	-3	1	92	6	602
	3	1	34	1	91
	-3	1	94	6	624
	3	1	40	1	93
	-3	1	96	8	580
	3	1	19	1	95
	-3	1	98	6	618
	3	1	43	1	97
	-3	1	100	10	608
	3	1	37	1	99
	-3	1	102	12	560
	3	1	76	1	101
	-3	1	104	6	648
	3	1	46	1	103
	-3	1	106	1	47
	3	1	79	1	105
	-3	1	108	4	598
	3	1	49	1	107
	-3	1	110	1	505
	3	1	46	1	109
	-3	1	112	1	548
	3	1	22	1	111
	-3	1	114	3	658
	3	1	49	1	113
	-3	1	116	2	661
	3	1	73	1	115
	-3	1	52	2	666
	-3	1	119	1	9
	3	1	55	1	118
	-3	1	121	1	15
	3	1	58	1	120
	-3	1	123	1	440
	3	1	40	1	122
	-3	1	125	3	670
	3	1	46	1	124
	-3	1	127	1	319
	3	1	55	1	126
	-3	1	129	5	673
	3	1	49	1	128
	-3	1	131	1	327
	3	1	58	1	130
	-3	1	133	6	686
	3	1	25	1	132
	-3	1	135	1	332
	3	1	61	1	134
	-3	1	137	8	678
	3	1	22	1	136
	-3	1	139	6	692
	3	1	551	1	138
	-3	1	141	1	345
	3	1	70	1	140
	-3	1	143	1	5
	3	1	61	1	142
	-3	1	145	1	11
	3	1	64	1	144
	-3	1	147	1	347
	3	1	151	1	146
	-3	1	149	1	347
	3	1	73	1	148
	-3	1	3	1	151
	-3	1	150	2	553
	-3	1	153	1	351
	3	1	159	1	152
	-3	1	155	1	351
	3	1	76	1	154
	-3	1	1	1	157
	-3	1	156	13	394
	-3	1	2	1	159
	-3	1	158	2	555
	-3	1	161	1	7
	3	1	67	1	160
	-3	1	163	1	13
	3	1	70	1	162
	2	2	1	1	413
	3	1	101	1	164
	3	1	489	1	164
	2	4	3	1	529
	3	1	16	1	167
	3	1	95	1	167
	3	1	89	1	167
	3	1	31	1	167
	2	2	7	1	395
	3	1	101	1	172
	3	1	489	1	172
	2	2	9	1	404
	3	1	101	1	175
	3	1	489	1	175
	2	2	11	1	404
	3	1	81	1	178
	3	1	49	1	178
	2	2	13	1	404
	3	1	22	1	181
	3	1	107	1	181
	2	2	15	1	532
	3	1	79	1	184
	3	1	91	1	184
	2	2	17	1	532
	3	1	101	1	187
	3	1	79	1	187
	2	2	19	1	256
	3	1	99	1	190
	3	1	97	1	190
	2	2	21	1	256
	3	1	99	1	193
	3	1	40	1	193
	2	3	23	1	535
	3	1	79	1	196
	3	1	34	1	196
	3	1	37	1	196
	2	2	26	1	535
	3	1	79	1	200
	3	1	40	1	200
	2	2	28	1	541
	3	1	37	1	203
	3	1	93	1	203
	2	2	30	1	541
	3	1	99	1	206
	3	1	40	1	206
	2	2	32	1	541
	3	1	37	1	209
	3	1	97	1	209
	2	4	34	1	536
	3	1	79	1	212
	3	1	34	1	212
	3	1	37	1	212
	3	1	40	1	212
	2	2	38	1	536
	3	1	79	1	217
	3	1	43	1	217
	2	3	40	1	20
	3	1	16	1	220
	3	1	89	1	220
	3	1	31	1	220
	2	2	43	1	20
	3	1	16	1	224
	3	1	19	1	224
	2	2	45	1	20
	3	1	85	1	227
	3	1	95	1	227
	2	3	47	1	29
	3	1	16	1	230
	3	1	19	1	230
	3	1	28	1	230
	2	2	50	1	29
	3	1	85	1	234
	3	1	89	1	234
	2	2	52	1	29
	3	1	95	1	237
	3	1	89	1	237
	2	2	54	1	32
	3	1	87	1	240
	-1	3	245	1	240
	2	4	56	1	35
	3	1	89	1	243
	3	1	95	1	243
	3	1	16	1	243
	-2	2	328	1	243
	2	3	60	1	35
	3	1	91	1	248
	3	1	101	1	248
	3	1	489	1	248
	2	4	63	1	38
	3	1	95	1	252
	3	1	16	1	252
	3	1	537	1	252
	-2	2	335	1	252
	2	3	67	1	38
	3	1	99	1	257
	3	1	101	1	257
	3	1	489	1	257
	2	4	70	1	41
	3	1	40	1	261
	3	1	37	1	261
	3	1	34	1	261
	3	1	487	1	261
	2	3	74	1	41
	3	1	93	1	266
	3	1	101	1	266
	3	1	489	1	266
	2	4	77	1	44
	3	1	95	1	270
	3	1	16	1	270
	3	1	537	1	270
	3	1	541	1	270
	2	3	81	1	44
	3	1	97	1	275
	3	1	101	1	275
	3	1	489	1	275
	2	3	84	1	44
	3	1	34	1	279
	3	1	76	1	279
	3	1	541	1	279
	2	4	87	1	47
	3	1	99	1	283
	3	1	34	1	283
	-2	3	358	1	283
	3	1	487	1	283
	2	3	91	1	47
	3	1	103	1	288
	3	1	101	1	288
	3	1	489	1	288
	2	2	94	1	47
	3	1	103	1	292
	3	1	494	1	292
	2	4	96	1	53
	3	1	113	1	295
	3	1	46	1	295
	3	1	115	1	295
	3	1	548	1	295
	2	2	100	1	53
	3	1	117	1	300
	3	1	505	1	300
	2	4	102	1	551
	3	1	113	1	303
	3	1	46	1	303
	3	1	115	1	303
	3	1	548	1	303
	2	2	106	1	551
	3	1	117	1	308
	3	1	505	1	308
	2	3	108	1	338
	3	1	49	1	311
	3	1	25	1	311
	3	1	64	1	311
	2	3	111	1	338
	3	1	124	1	315
	3	1	128	1	315
	3	1	25	1	315
	2	2	114	1	56
	3	1	25	1	319
	2	2	116	1	56
	3	1	136	1	321
	3	1	132	1	321
	2	2	118	1	56
	3	1	128	1	324
	3	1	136	1	324
	2	2	120	1	59
	3	1	22	1	327
	2	2	122	1	59
	3	1	132	1	329
	3	1	22	1	329
	2	3	124	1	62
	3	1	25	1	332
	3	1	49	1	332
	2	3	127	1	65
	3	1	136	1	335
	3	1	138	1	335
	-2	2	380	1	335
	2	2	130	1	68
	3	1	138	1	339
	-1	4	289	1	339
	2	2	132	1	68
	3	1	40	1	342
	3	1	551	1	342
	2	2	134	1	71
	3	1	25	1	345
	2	2	136	1	74
	2	2	138	1	74
	3	1	151	1	348
	3	1	73	1	348
	2	2	140	1	77
	2	2	142	1	77
	3	1	159	1	352
	3	1	76	1	352
	1	2	144	1	409
	3	1	76	1	355
	-2	4	297	1	355
	1	2	146	1	409
	3	1	83	1	358
	3	1	22	1	358
	1	4	148	1	483
	3	1	85	1	361
	3	1	95	1	361
	3	1	89	1	361
	3	1	87	1	361
	1	3	152	1	483
	3	1	85	1	366
	3	1	19	1	366
	3	1	28	1	366
	1	4	155	1	485
	3	1	101	1	370
	3	1	91	1	370
	3	1	40	1	370
	3	1	97	1	370
	1	3	159	1	485
	3	1	101	1	375
	3	1	91	1	375
	3	1	99	1	375
	1	2	162	1	485
	3	1	34	1	379
	3	1	37	1	379
	1	4	164	1	487
	3	1	85	1	382
	3	1	19	1	382
	3	1	28	1	382
	3	1	87	1	382
	1	4	168	1	23
	3	1	157	1	387
	-1	3	232	1	387
	-1	4	235	1	387
	3	1	529	1	387
	1	3	172	1	23
	3	1	81	1	392
	3	1	157	1	392
	-2	4	309	1	392
	1	4	175	1	26
	3	1	157	1	396
	3	1	494	1	396
	-1	4	241	1	396
	3	1	529	1	396
	1	3	179	1	26
	3	1	83	1	401
	3	1	157	1	401
	-2	4	315	1	401
	1	4	182	1	50
	3	1	157	1	405
	-1	2	267	1	405
	-1	4	269	1	405
	-1	2	273	1	405
	1	3	186	1	50
	3	1	107	1	410
	3	1	157	1	410
	-2	3	361	1	410
	1	4	189	1	511
	3	1	46	1	414
	3	1	49	1	414
	3	1	22	1	414
	3	1	132	1	414
	1	2	193	1	511
	3	1	136	1	419
	3	1	61	1	419
	1	2	195	1	511
	3	1	136	1	422
	3	1	25	1	422
	1	3	197	1	341
	3	1	124	1	425
	3	1	49	1	425
	3	1	22	1	425
	1	2	200	1	341
	3	1	128	1	429
	3	1	67	1	429
	1	2	202	1	341
	3	1	136	1	432
	3	1	67	1	432
	1	4	204	1	513
	3	1	551	1	435
	3	1	136	1	435
	3	1	132	1	435
	3	1	64	1	435
	1	2	208	1	513
	3	1	138	1	440
	1	2	210	1	515
	3	1	136	1	442
	3	1	25	1	442
	1	2	212	1	515
	3	1	46	1	445
	3	1	25	1	445
	1	2	214	1	515
	3	1	49	1	448
	3	1	22	1	448
	1	4	216	1	509
	3	1	46	1	451
	3	1	49	1	451
	3	1	22	1	451
	3	1	132	1	451
	1	3	220	1	509
	3	1	124	1	456
	3	1	128	1	456
	3	1	25	1	456
	1	3	223	1	509
	3	1	128	1	460
	3	1	132	1	460
	3	1	58	1	460
	-1	4	226	1	404
	3	1	93	1	464
	3	1	99	1	464
	3	1	34	1	464
	-2	2	301	1	464
	3	1	93	1	389
	3	1	99	1	389
	3	1	34	1	389
	3	1	81	1	390
	3	1	49	1	390
	3	1	46	1	390
	3	1	43	1	390
	3	1	83	1	399
	3	1	22	1	399
	3	1	49	1	399
	3	1	46	1	399
	3	1	28	1	242
	3	1	19	1	242
	3	1	16	1	242
	-1	3	248	1	32
	3	1	79	1	483
	-1	4	251	1	38
	3	1	79	1	485
	-1	2	255	2	644
	3	1	101	1	487
	-1	4	257	8	572
	3	1	31	1	489
	3	1	89	1	489
	3	1	95	1	489
	3	1	16	1	489
	-1	4	261	4	654
	3	1	43	1	494
	3	1	93	1	494
	3	1	99	1	494
	3	1	34	1	494
	3	1	99	1	407
	3	1	34	1	407
	3	1	107	1	408
	3	1	46	1	408
	3	1	43	1	408
	3	1	93	1	408
	-1	4	275	2	668
	3	1	113	1	505
	3	1	73	1	505
	3	1	548	1	505
	-1	4	279	1	59
	3	1	138	1	509
	-1	4	283	1	62
	3	1	138	1	511
	-1	2	287	1	65
	3	1	25	1	341
	-1	4	293	1	71
	3	1	138	1	515
	3	1	87	1	357
	3	1	28	1	357
	3	1	19	1	357
	3	1	85	1	357
	3	1	103	1	468
	3	1	97	1	468
	3	1	16	1	17
	3	1	157	1	17
	3	1	157	1	20
	3	1	107	1	395
	3	1	103	1	395
	3	1	494	1	395
	-2	2	313	2	701
	3	1	76	1	529
	3	1	157	1	29
	-2	2	330	1	35
	3	1	91	1	247
	3	1	87	1	247
	-2	2	340	1	41
	-2	2	352	1	44
	-2	3	346	2	642
	3	1	91	1	537
	3	1	87	1	537
	3	1	28	1	537
	-2	3	349	2	646
	3	1	103	1	286
	3	1	97	1	286
	3	1	40	1	286
	3	1	103	1	413
	3	1	494	1	413
	3	1	157	1	53
	-2	2	367	3	663
	3	1	25	1	548
	3	1	551	1	56
	-2	2	384	4	544
	3	1	157	1	74
	3	1	157	1	77

702
	165
	166
	168
	169
	170
	171
	173
	174
	176
	177
	179
	180
	182
	183
	185
	186
	188
	189
	191
	192
	194
	195
	197
	198
	199
	201
	202
	204
	205
	207
	208
	210
	211
	213
	214
	215
	216
	218
	219
	221
	222
	223
	225
	226
	228
	229
	231
	232
	233
	235
	236
	238
	239
	241
	242
	244
	245
	246
	247
	249
	250
	251
	253
	254
	255
	256
	258
	259
	260
	262
	263
	264
	265
	267
	268
	269
	271
	272
	273
	274
	276
	277
	278
	280
	281
	282
	284
	285
	286
	287
	289
	290
	291
	293
	294
	296
	297
	298
	299
	301
	302
	304
	305
	306
	307
	309
	310
	312
	313
	314
	316
	317
	318
	320
	126
	322
	323
	325
	326
	130
	328
	330
	331
	134
	333
	334
	336
	337
	338
	340
	341
	343
	344
	140
	346
	146
	148
	349
	350
	152
	154
	353
	354
	356
	357
	359
	360
	362
	363
	364
	365
	367
	368
	369
	371
	372
	373
	374
	376
	377
	378
	380
	381
	383
	384
	385
	386
	388
	389
	390
	391
	393
	394
	395
	397
	398
	399
	400
	402
	403
	404
	406
	407
	408
	409
	411
	412
	413
	415
	416
	417
	418
	420
	421
	423
	424
	426
	427
	428
	430
	431
	433
	434
	436
	437
	438
	439
	441
	122
	443
	444
	446
	447
	449
	450
	452
	453
	454
	455
	457
	458
	459
	461
	462
	463
	465
	466
	467
	468
	387
	392
	469
	470
	471
	472
	473
	474
	475
	396
	401
	476
	477
	478
	479
	480
	481
	482
	361
	366
	484
	370
	375
	379
	486
	382
	488
	490
	491
	492
	493
	495
	496
	497
	498
	405
	410
	499
	500
	501
	502
	503
	504
	355
	358
	506
	109
	507
	508
	451
	456
	460
	510
	414
	419
	422
	512
	435
	440
	425
	429
	432
	514
	442
	445
	448
	516
	517
	518
	519
	520
	521
	522
	523
	524
	220
	224
	227
	525
	172
	526
	527
	528
	167
	530
	175
	178
	181
	464
	230
	234
	237
	531
	240
	483
	243
	248
	532
	533
	534
	184
	187
	252
	257
	485
	190
	193
	261
	266
	535
	196
	200
	270
	275
	279
	536
	538
	539
	540
	203
	206
	209
	212
	217
	283
	288
	292
	105
	542
	543
	544
	164
	545
	546
	295
	300
	547
	549
	111
	319
	321
	324
	550
	327
	329
	509
	332
	511
	335
	513
	311
	315
	339
	342
	303
	308
	345
	515
	347
	348
	552
	351
	352
	553
	80
	388
	394
	397
	403
	406
	412
	524
	525
	531
	547
	552
	553
	82
	112
	137
	182
	328
	331
	360
	417
	428
	450
	454
	477
	84
	133
	313
	318
	320
	333
	346
	424
	444
	447
	459
	514
	549
	86
	168
	221
	225
	231
	246
	254
	272
	482
	493
	523
	88
	171
	223
	490
	90
	233
	369
	385
	480
	518
	540
	92
	198
	214
	264
	280
	285
	380
	467
	471
	498
	500
	94
	123
	195
	202
	208
	216
	262
	343
	373
	544
	96
	226
	232
	368
	384
	481
	519
	98
	219
	475
	495
	503
	100
	199
	204
	210
	215
	263
	381
	102
	155
	281
	354
	356
	530
	104
	110
	125
	297
	305
	415
	446
	452
	474
	479
	502
	106
	185
	189
	197
	201
	213
	218
	484
	486
	108
	114
	129
	180
	312
	334
	416
	427
	449
	453
	473
	478
	116
	149
	350
	507
	119
	127
	121
	131
	463
	135
	143
	421
	139
	344
	436
	550
	141
	163
	145
	314
	439
	147
	349
	153
	353
	161
	431
	434
	165
	173
	176
	188
	250
	259
	268
	277
	290
	371
