
366
	0	1	1	4	287
	0	1	2	1	264
	0	1	3	1	260
	0	1	4	1	256
	0	1	5	1	252
	0	1	6	1	280
	0	1	7	1	276
	0	1	8	1	272
	0	1	9	1	268
	4	1	11	0	0
	-2	2	159	1	10
	4	1	13	0	0
	-1	2	118	1	12
	4	1	15	0	0
	3	1	77	1	14
	4	1	17	0	0
	3	1	145	1	16
	4	1	19	0	0
	3	1	144	1	18
	4	1	21	0	0
	3	1	143	1	20
	4	1	23	0	0
	3	1	142	1	22
	4	1	25	0	0
	3	1	121	1	24
	4	1	27	0	0
	3	1	120	1	26
	4	1	29	0	0
	3	1	119	1	28
	4	1	31	0	0
	3	1	118	1	30
	0	1	10	6	267
	-2	2	161	1	34
	4	1	33	0	0
	0	1	11	6	261
	-2	2	167	1	37
	4	1	36	0	0
	0	1	12	6	273
	-2	2	171	1	40
	4	1	39	0	0
	0	1	13	1	118
	-1	2	146	1	43
	4	1	42	0	0
	0	1	14	1	119
	-1	2	148	1	46
	4	1	45	0	0
	0	1	15	1	120
	-1	2	150	1	49
	4	1	48	0	0
	0	1	16	1	121
	-1	2	152	1	52
	4	1	51	0	0
	0	1	17	1	142
	-2	2	193	1	55
	4	1	54	0	0
	0	1	18	1	143
	-2	2	195	1	58
	4	1	57	0	0
	0	1	19	1	144
	-2	2	197	1	61
	4	1	60	0	0
	0	1	20	1	145
	-2	2	199	1	64
	4	1	63	0	0
	0	1	21	2	348
	-3	1	166	1	67
	4	1	66	0	0
	0	1	22	2	350
	-3	1	169	1	70
	4	1	69	0	0
	0	1	23	2	352
	-3	1	172	1	73
	4	1	72	0	0
	0	1	24	2	354
	-3	1	175	1	76
	4	1	75	0	0
	-3	1	78	5	217
	3	1	311	1	77
	-3	1	80	1	311
	3	1	35	1	79
	-3	1	82	1	11
	3	1	32	1	81
	-3	1	84	1	315
	3	1	35	1	83
	-3	1	86	1	320
	-3	1	89	1	85
	-3	1	88	2	370
	3	1	38	1	87
	3	1	38	1	86
	-3	1	91	2	360
	3	1	77	1	90
	-3	1	93	1	221
	-2	2	173	1	92
	-3	1	95	1	217
	3	1	364	1	94
	-3	1	97	1	225
	-2	2	177	1	96
	-3	1	99	3	323
	3	1	365	1	98
	-3	1	101	1	229
	-2	2	181	1	100
	-3	1	103	3	330
	3	1	366	1	102
	-3	1	105	3	337
	3	1	331	1	104
	-3	1	107	1	235
	-1	2	134	1	106
	-3	1	109	2	362
	-1	2	138	1	108
	-3	1	111	4	340
	-1	2	140	1	110
	-3	1	113	4	333
	-1	2	142	1	112
	-3	1	115	4	326
	-1	2	144	1	114
	-3	1	117	4	364
	3	1	1	1	116
	-3	1	41	6	253
	-3	1	44	6	247
	-3	1	47	6	241
	-3	1	50	4	237
	-3	1	123	1	217
	3	1	138	1	122
	-3	1	125	1	42
	-2	2	185	1	124
	-3	1	127	1	221
	3	1	138	1	126
	-3	1	129	1	45
	-2	2	187	1	128
	-3	1	131	1	225
	3	1	138	1	130
	-3	1	133	1	48
	-2	2	189	1	132
	-3	1	135	1	229
	3	1	138	1	134
	-3	1	137	1	51
	-2	2	191	1	136
	-3	1	139	8	291
	3	1	346	1	138
	-3	1	141	4	344
	3	1	346	1	140
	-3	1	53	3	234
	-3	1	56	3	231
	-3	1	59	3	228
	-3	1	62	6	222
	-3	1	147	1	252
	3	1	162	1	146
	-3	1	149	1	233
	-2	2	201	1	148
	-3	1	151	1	256
	3	1	162	1	150
	-3	1	153	1	237
	-2	2	203	1	152
	-3	1	155	1	260
	3	1	162	1	154
	-3	1	157	1	242
	-2	2	205	1	156
	-3	1	159	1	264
	3	1	162	1	158
	-3	1	161	1	247
	-2	2	207	1	160
	-3	1	163	8	305
	3	1	311	1	162
	-3	1	165	1	268
	3	1	176	1	164
	-2	2	209	1	66
	-3	1	168	1	272
	3	1	176	1	167
	-2	2	211	1	69
	-3	1	171	1	276
	3	1	176	1	170
	-2	2	213	1	72
	-3	1	174	1	280
	3	1	176	1	173
	-2	2	215	1	75
	-3	1	177	8	313
	3	1	349	1	176
	2	3	1	1	93
	3	1	98	1	178
	3	1	114	1	178
	3	1	118	1	178
	2	2	4	1	93
