
553
	0	1	1	1	79
	0	1	2	1	80
	0	1	3	1	81
	4	1	5	0	0
	-3	1	117	1	4
	4	1	7	0	0
	-3	1	123	1	6
	4	1	9	0	0
	-3	1	131	1	8
	4	1	11	0	0
	-3	1	137	1	10
	4	1	13	0	0
	-3	1	141	1	12
	4	1	15	0	0
	-3	1	145	1	14
	0	1	4	11	392
	-2	2	311	1	18
	4	1	17	0	0
	0	1	5	7	403
	-2	4	317	1	21
	4	1	20	0	0
	0	1	6	12	410
	-1	2	275	1	24
	4	1	23	0	0
	0	1	7	13	433
	-1	2	279	1	27
	4	1	26	0	0
	0	1	8	7	458
	-2	4	321	1	30
	4	1	29	0	0
	0	1	9	4	471
	-2	2	347	1	33
	4	1	32	0	0
	0	1	10	11	477
	-2	3	367	1	36
	4	1	35	0	0
	0	1	11	6	491
	-2	3	364	1	39
	4	1	38	0	0
	0	1	12	10	500
	-2	3	370	1	42
	4	1	41	0	0
	0	1	13	5	513
	-2	4	373	1	45
	4	1	44	0	0
	0	1	14	11	422
	-2	4	360	1	48
	4	1	47	0	0
	0	1	15	12	446
	-1	2	277	1	51
	4	1	50	0	0
	0	1	16	1	110
	-2	3	355	1	54
	4	1	53	0	0
	0	1	17	2	475
	-2	4	377	1	57
	4	1	56	0	0
	0	1	18	3	488
	-2	3	381	1	60
	4	1	59	0	0
	0	1	19	3	497
	-2	2	384	1	63
	4	1	62	0	0
	0	1	20	3	510
	-2	2	390	1	66
	4	1	65	0	0
	0	1	21	3	518
	-2	2	386	1	69
	4	1	68	0	0
	0	1	22	2	521
	-2	2	388	1	72
	4	1	71	0	0
	0	1	23	4	523
	-2	3	352	1	75
	4	1	74	0	0
	0	1	24	6	465
	-2	3	349	1	78
	4	1	77	0	0
	-3	1	1	1	151
	-3	1	2	1	152
	-3	1	3	1	153
	-3	1	83	6	563
	3	1	16	1	82
	-3	1	85	8	569
	3	1	19	1	84
	-3	1	87	3	577
	3	1	22	1	86
	-3	1	89	1	517
	3	1	22	1	88
	-3	1	91	8	580
	3	1	22	1	90
	-3	1	93	6	669
	3	1	46	1	92
	-3	1	95	1	494
	3	1	46	1	94
	-3	1	97	3	598
	3	1	46	1	96
	-3	1	99	3	695
	3	1	25	1	98
	-3	1	101	6	588
	3	1	25	1	100
	-3	1	103	4	594
	3	1	49	1	102
	-3	1	105	3	635
	3	1	49	1	104
	-3	1	107	5	601
	3	1	49	1	106
	-3	1	109	7	606
	3	1	28	1	108
	-3	1	52	2	679
	-3	1	112	12	643
	3	1	76	1	111
	-3	1	114	1	313
	3	1	76	1	113
	-3	1	116	6	613
	3	1	31	1	115
	-3	1	118	1	5
	3	1	55	1	117
	-3	1	120	1	218
	3	1	55	1	119
	-3	1	122	6	663
	3	1	34	1	121
	-3	1	124	1	7
	3	1	58	1	123
	-3	1	126	1	220
	3	1	58	1	125
	-3	1	128	10	619
	3	1	37	1	127
	-3	1	130	1	228
	3	1	61	1	129
